cod_mun6,ano,populacao,municipio_ibge
510010,2012,5471,Acorizal - MT
510010,2013,5431,Acorizal - MT
510010,2014,5396,Acorizal - MT
510010,2015,5362,Acorizal - MT
510010,2016,5301,Acorizal - MT
510010,2017,5269,Acorizal - MT
510010,2018,5424,Acorizal - MT
510010,2019,5399,Acorizal - MT
510010,2020,5334,Acorizal - MT
510010,2021,5309,Acorizal - MT
510010,2024,4990,Acorizal - MT
510010,2025,4948,Acorizal - MT
510020,2001,14745,Água Boa - MT
510020,2002,14785,Água Boa - MT
510020,2003,14800,Água Boa - MT
510020,2004,14831,Água Boa - MT
510020,2005,14849,Água Boa - MT
510020,2006,14866,Água Boa - MT
510020,2008,19777,Água Boa - MT
510020,2009,20276,Água Boa - MT
510020,2011,21325,Água Boa - MT
510020,2012,21778,Água Boa - MT
510020,2013,22549,Água Boa - MT
510020,2014,23057,Água Boa - MT
510020,2015,23551,Água Boa - MT
510020,2016,24032,Água Boa - MT
510020,2017,24501,Água Boa - MT
510020,2018,25229,Água Boa - MT
510020,2019,25721,Água Boa - MT
510020,2020,26204,Água Boa - MT
510020,2021,26679,Água Boa - MT
510020,2024,31314,Água Boa - MT
510020,2025,32099,Água Boa - MT
510025,2001,47003,Alta Floresta - MT
510025,2002,47067,Alta Floresta - MT
510025,2003,47107,Alta Floresta - MT
510025,2004,47190,Alta Floresta - MT
510025,2005,47236,Alta Floresta - MT
510025,2006,47281,Alta Floresta - MT
510025,2008,51166,Alta Floresta - MT
510025,2009,51414,Alta Floresta - MT
510025,2011,49332,Alta Floresta - MT
510025,2012,49494,Alta Floresta - MT
510025,2013,49761,Alta Floresta - MT
510025,2014,49877,Alta Floresta - MT
510025,2015,49991,Alta Floresta - MT
510025,2016,50082,Alta Floresta - MT
510025,2017,50189,Alta Floresta - MT
510025,2018,51615,Alta Floresta - MT
510025,2019,51782,Alta Floresta - MT
510025,2020,51959,Alta Floresta - MT
510025,2021,52105,Alta Floresta - MT
510025,2024,61291,Alta Floresta - MT
510025,2025,62158,Alta Floresta - MT
510030,2001,11401,Alto Araguaia - MT
510030,2002,11545,Alto Araguaia - MT
510030,2003,11607,Alto Araguaia - MT
510030,2004,11738,Alto Araguaia - MT
510030,2005,11811,Alto Araguaia - MT
510030,2006,11883,Alto Araguaia - MT
510030,2008,14324,Alto Araguaia - MT
510030,2009,14611,Alto Araguaia - MT
510030,2011,15969,Alto Araguaia - MT
510030,2012,16284,Alto Araguaia - MT
510030,2013,16818,Alto Araguaia - MT
510030,2014,17168,Alto Araguaia - MT
510030,2015,17509,Alto Araguaia - MT
510030,2016,17841,Alto Araguaia - MT
510030,2017,18164,Alto Araguaia - MT
510030,2018,18703,Alto Araguaia - MT
510030,2019,19044,Alto Araguaia - MT
510030,2020,19385,Alto Araguaia - MT
510030,2021,19714,Alto Araguaia - MT
510030,2024,17657,Alto Araguaia - MT
510030,2025,17751,Alto Araguaia - MT
510035,2001,3441,Alto Boa Vista - MT
510035,2002,3606,Alto Boa Vista - MT
510035,2003,3782,Alto Boa Vista - MT
510035,2004,4154,Alto Boa Vista - MT
510035,2005,4359,Alto Boa Vista - MT
510035,2006,4564,Alto Boa Vista - MT
510035,2008,5269,Alto Boa Vista - MT
510035,2009,5475,Alto Boa Vista - MT
510035,2011,5403,Alto Boa Vista - MT
510035,2012,5553,Alto Boa Vista - MT
510035,2013,5809,Alto Boa Vista - MT
510035,2014,5980,Alto Boa Vista - MT
510035,2015,6146,Alto Boa Vista - MT
510035,2016,6308,Alto Boa Vista - MT
510035,2017,6466,Alto Boa Vista - MT
510035,2018,6659,Alto Boa Vista - MT
510035,2019,6822,Alto Boa Vista - MT
510035,2020,6936,Alto Boa Vista - MT
510035,2021,7092,Alto Boa Vista - MT
510035,2024,5875,Alto Boa Vista - MT
510035,2025,5920,Alto Boa Vista - MT
510040,2001,8327,Alto Garças - MT
510040,2002,8341,Alto Garças - MT
510040,2003,8344,Alto Garças - MT
510040,2004,8350,Alto Garças - MT
510040,2005,8353,Alto Garças - MT
510040,2006,8356,Alto Garças - MT
510040,2008,9445,Alto Garças - MT
510040,2009,9550,Alto Garças - MT
510040,2011,10505,Alto Garças - MT
510040,2012,10655,Alto Garças - MT
510040,2013,10909,Alto Garças - MT
510040,2014,11071,Alto Garças - MT
510040,2015,11229,Alto Garças - MT
510040,2016,11383,Alto Garças - MT
510040,2017,11532,Alto Garças - MT
510040,2018,11868,Alto Garças - MT
510040,2019,12030,Alto Garças - MT
510040,2020,12151,Alto Garças - MT
510040,2021,12323,Alto Garças - MT
510040,2024,13707,Alto Garças - MT
510040,2025,13956,Alto Garças - MT
510050,2001,8125,Alto Paraguai - MT
510050,2002,7779,Alto Paraguai - MT
510050,2003,7395,Alto Paraguai - MT
510050,2004,6590,Alto Paraguai - MT
510050,2005,6144,Alto Paraguai - MT
510050,2006,5702,Alto Paraguai - MT
510050,2008,8361,Alto Paraguai - MT
510050,2009,8329,Alto Paraguai - MT
510050,2011,10180,Alto Paraguai - MT
510050,2012,10290,Alto Paraguai - MT
510050,2013,10476,Alto Paraguai - MT
510050,2014,10592,Alto Paraguai - MT
510050,2015,10704,Alto Paraguai - MT
510050,2016,10814,Alto Paraguai - MT
510050,2017,10921,Alto Paraguai - MT
510050,2018,11238,Alto Paraguai - MT
510050,2019,11356,Alto Paraguai - MT
510050,2020,11473,Alto Paraguai - MT
510050,2021,11587,Alto Paraguai - MT
510050,2024,7717,Alto Paraguai - MT
510050,2025,7525,Alto Paraguai - MT
510060,2001,4638,Alto Taquari - MT
510060,2002,4784,Alto Taquari - MT
510060,2003,4926,Alto Taquari - MT
510060,2004,5226,Alto Taquari - MT
510060,2005,5392,Alto Taquari - MT
510060,2006,5557,Alto Taquari - MT
510060,2008,6321,Alto Taquari - MT
510060,2009,6505,Alto Taquari - MT
510060,2011,8349,Alto Taquari - MT
510060,2012,8615,Alto Taquari - MT
510060,2013,9070,Alto Taquari - MT
510060,2014,9376,Alto Taquari - MT
510060,2015,9674,Alto Taquari - MT
510060,2016,9963,Alto Taquari - MT
510060,2017,10246,Alto Taquari - MT
510060,2018,10557,Alto Taquari - MT
510060,2019,10847,Alto Taquari - MT
510060,2020,11133,Alto Taquari - MT
510060,2021,11413,Alto Taquari - MT
510060,2024,11571,Alto Taquari - MT
510060,2025,11877,Alto Taquari - MT
510080,2001,6602,Apiacás - MT
510080,2002,6569,Apiacás - MT
510080,2003,6525,Apiacás - MT
510080,2004,6431,Apiacás - MT
510080,2005,6379,Apiacás - MT
510080,2006,6328,Apiacás - MT
510080,2008,8228,Apiacás - MT
510080,2009,8381,Apiacás - MT
510080,2011,8713,Apiacás - MT
510080,2012,8855,Apiacás - MT
510080,2013,9094,Apiacás - MT
510080,2014,9249,Apiacás - MT
510080,2015,9400,Apiacás - MT
510080,2016,9551,Apiacás - MT
510080,2017,9694,Apiacás - MT
510080,2018,9979,Apiacás - MT
510080,2019,10133,Apiacás - MT
510080,2020,10283,Apiacás - MT
510080,2021,10431,Apiacás - MT
510080,2024,8692,Apiacás - MT
510080,2025,8693,Apiacás - MT
510100,2001,3433,Araguaiana - MT
510100,2002,3434,Araguaiana - MT
510100,2003,3438,Araguaiana - MT
510100,2004,3447,Araguaiana - MT
510100,2005,3451,Araguaiana - MT
510100,2006,3456,Araguaiana - MT
510100,2008,3038,Araguaiana - MT
510100,2009,2996,Araguaiana - MT
510100,2011,3180,Araguaiana - MT
510100,2012,3163,Araguaiana - MT
510100,2013,3133,Araguaiana - MT
510100,2014,3108,Araguaiana - MT
510100,2015,3083,Araguaiana - MT
510100,2016,3059,Araguaiana - MT
510100,2017,3036,Araguaiana - MT
510100,2018,3119,Araguaiana - MT
510100,2019,3100,Araguaiana - MT
510100,2020,3109,Araguaiana - MT
510100,2021,3064,Araguaiana - MT
510100,2024,3950,Araguaiana - MT
510100,2025,4005,Araguaiana - MT
510120,2001,1337,Araguainha - MT
510120,2002,1339,Araguainha - MT
510120,2003,1332,Araguainha - MT
510120,2004,1319,Araguainha - MT
510120,2005,1312,Araguainha - MT
510120,2006,1305,Araguainha - MT
510120,2008,1138,Araguainha - MT
510120,2009,1115,Araguainha - MT
510120,2011,1077,Araguainha - MT
510120,2012,1058,Araguainha - MT
510120,2013,1024,Araguainha - MT
510120,2014,1000,Araguainha - MT
510120,2015,976,Araguainha - MT
510120,2016,953,Araguainha - MT
510120,2017,931,Araguainha - MT
510120,2018,956,Araguainha - MT
510120,2019,935,Araguainha - MT
510120,2020,946,Araguainha - MT
510120,2021,909,Araguainha - MT
510120,2024,1006,Araguainha - MT
510120,2025,997,Araguainha - MT
510125,2001,13787,Araputanga - MT
510125,2002,13910,Araputanga - MT
510125,2003,14018,Araputanga - MT
510125,2004,14247,Araputanga - MT
510125,2005,14374,Araputanga - MT
510125,2006,14499,Araputanga - MT
510125,2008,15878,Araputanga - MT
510125,2009,16090,Araputanga - MT
510125,2011,15470,Araputanga - MT
510125,2012,15594,Araputanga - MT
510125,2013,15803,Araputanga - MT
510125,2014,15926,Araputanga - MT
510125,2015,16047,Araputanga - MT
510125,2016,16109,Araputanga - MT
510125,2017,16223,Araputanga - MT
510125,2018,16690,Araputanga - MT
510125,2019,16822,Araputanga - MT
510125,2020,16951,Araputanga - MT
510125,2021,17078,Araputanga - MT
510125,2024,14854,Araputanga - MT
510125,2025,14805,Araputanga - MT
510130,2001,11339,Arenápolis - MT
510130,2002,11196,Arenápolis - MT
510130,2003,11006,Arenápolis - MT
510130,2004,10608,Arenápolis - MT
510130,2005,10388,Arenápolis - MT
510130,2006,10169,Arenápolis - MT
510130,2008,10070,Arenápolis - MT
510130,2009,9903,Arenápolis - MT
510130,2011,10218,Arenápolis - MT
510130,2012,10122,Arenápolis - MT
510130,2013,9955,Arenápolis - MT
510130,2014,9825,Arenápolis - MT
510130,2015,9699,Arenápolis - MT
510130,2016,9576,Arenápolis - MT
510130,2017,9455,Arenápolis - MT
510130,2018,9714,Arenápolis - MT
510130,2019,9607,Arenápolis - MT
510130,2020,9502,Arenápolis - MT
510130,2021,9399,Arenápolis - MT
510130,2024,10747,Arenápolis - MT
510130,2025,10769,Arenápolis - MT
510140,2001,14937,Aripuanã - MT
510140,2002,15600,Aripuanã - MT
510140,2003,16297,Aripuanã - MT
510140,2004,17759,Aripuanã - MT
510140,2005,18569,Aripuanã - MT
510140,2006,19372,Aripuanã - MT
510140,2008,19930,Aripuanã - MT
510140,2009,20511,Aripuanã - MT
510140,2011,19006,Aripuanã - MT
510140,2012,19344,Aripuanã - MT
510140,2013,19919,Aripuanã - MT
510140,2014,20293,Aripuanã - MT
510140,2015,20657,Aripuanã - MT
510140,2016,21011,Aripuanã - MT
510140,2017,21357,Aripuanã - MT
510140,2018,21987,Aripuanã - MT
510140,2019,22354,Aripuanã - MT
510140,2020,22714,Aripuanã - MT
510140,2021,23067,Aripuanã - MT
510140,2024,26010,Aripuanã - MT
510140,2025,26558,Aripuanã - MT
510160,2001,7405,Barão de Melgaço - MT
510160,2002,7224,Barão de Melgaço - MT
510160,2003,7012,Barão de Melgaço - MT
510160,2004,6566,Barão de Melgaço - MT
510160,2005,6319,Barão de Melgaço - MT
510160,2006,6074,Barão de Melgaço - MT
510160,2008,7842,Barão de Melgaço - MT
510160,2009,7851,Barão de Melgaço - MT
510160,2011,7585,Barão de Melgaço - MT
510160,2012,7578,Barão de Melgaço - MT
510160,2013,7565,Barão de Melgaço - MT
510160,2014,7545,Barão de Melgaço - MT
510160,2015,7526,Barão de Melgaço - MT
510160,2016,7886,Barão de Melgaço - MT
510160,2017,7872,Barão de Melgaço - MT
510160,2018,8563,Barão de Melgaço - MT
510160,2019,8564,Barão de Melgaço - MT
510160,2020,8164,Barão de Melgaço - MT
510160,2021,8165,Barão de Melgaço - MT
510160,2024,7204,Barão de Melgaço - MT
510160,2025,7137,Barão de Melgaço - MT
510170,2001,28342,Barra do Bugres - MT
510170,2002,29001,Barra do Bugres - MT
510170,2003,29717,Barra do Bugres - MT
510170,2004,31095,Barra do Bugres - MT
510170,2005,31923,Barra do Bugres - MT
510170,2006,32744,Barra do Bugres - MT
510170,2008,33724,Barra do Bugres - MT
510170,2009,34349,Barra do Bugres - MT
510170,2011,32134,Barra do Bugres - MT
510170,2012,32464,Barra do Bugres - MT
510170,2013,33022,Barra do Bugres - MT
510170,2014,33365,Barra do Bugres - MT
510170,2015,33700,Barra do Bugres - MT
510170,2016,33334,Barra do Bugres - MT
510170,2017,33644,Barra do Bugres - MT
510170,2018,34619,Barra do Bugres - MT
510170,2019,34966,Barra do Bugres - MT
510170,2020,35307,Barra do Bugres - MT
510170,2021,35642,Barra do Bugres - MT
510170,2024,29576,Barra do Bugres - MT
510170,2025,29406,Barra do Bugres - MT
510180,2001,52932,Barra do Garças - MT
510180,2002,53447,Barra do Garças - MT
510180,2003,54076,Barra do Garças - MT
510180,2004,55397,Barra do Garças - MT
510180,2005,56127,Barra do Garças - MT
510180,2006,56853,Barra do Garças - MT
510180,2008,54882,Barra do Garças - MT
510180,2009,55120,Barra do Garças - MT
510180,2011,56903,Barra do Garças - MT
510180,2012,57235,Barra do Garças - MT
510180,2013,57791,Barra do Garças - MT
510180,2014,58099,Barra do Garças - MT
510180,2015,58398,Barra do Garças - MT
510180,2016,58690,Barra do Garças - MT
510180,2017,58974,Barra do Garças - MT
510180,2018,60661,Barra do Garças - MT
510180,2019,61012,Barra do Garças - MT
510180,2020,61135,Barra do Garças - MT
510180,2021,61702,Barra do Garças - MT
510180,2024,72694,Barra do Garças - MT
510180,2025,73878,Barra do Garças - MT
510183,2025,5877,Boa Esperança do Norte - MT
510185,2001,3880,Bom Jesus do Araguaia - MT
510185,2002,4001,Bom Jesus do Araguaia - MT
510185,2003,4130,Bom Jesus do Araguaia - MT
510185,2004,4403,Bom Jesus do Araguaia - MT
510185,2005,4554,Bom Jesus do Araguaia - MT
510185,2006,4703,Bom Jesus do Araguaia - MT
510185,2008,4696,Bom Jesus do Araguaia - MT
510185,2009,4792,Bom Jesus do Araguaia - MT
510185,2011,5437,Bom Jesus do Araguaia - MT
510185,2012,5555,Bom Jesus do Araguaia - MT
510185,2013,5756,Bom Jesus do Araguaia - MT
510185,2014,5889,Bom Jesus do Araguaia - MT
510185,2015,6018,Bom Jesus do Araguaia - MT
510185,2016,6144,Bom Jesus do Araguaia - MT
510185,2017,6266,Bom Jesus do Araguaia - MT
510185,2018,6452,Bom Jesus do Araguaia - MT
510185,2019,6580,Bom Jesus do Araguaia - MT
510185,2020,6706,Bom Jesus do Araguaia - MT
510185,2021,6830,Bom Jesus do Araguaia - MT
510185,2024,7731,Bom Jesus do Araguaia - MT
510185,2025,7912,Bom Jesus do Araguaia - MT
510190,2001,10203,Brasnorte - MT
510190,2002,10569,Brasnorte - MT
510190,2003,10919,Brasnorte - MT
510190,2004,11654,Brasnorte - MT
510190,2005,12060,Brasnorte - MT
510190,2006,12464,Brasnorte - MT
510190,2008,14609,Brasnorte - MT
510190,2009,15089,Brasnorte - MT
510190,2011,15783,Brasnorte - MT
510190,2012,16194,Brasnorte - MT
510190,2013,16895,Brasnorte - MT
510190,2014,17361,Brasnorte - MT
510190,2015,17815,Brasnorte - MT
510190,2016,18258,Brasnorte - MT
510190,2017,18688,Brasnorte - MT
510190,2018,19248,Brasnorte - MT
510190,2019,19695,Brasnorte - MT
510190,2020,20140,Brasnorte - MT
510190,2021,20571,Brasnorte - MT
510190,2024,17496,Brasnorte - MT
510190,2025,17645,Brasnorte - MT
510250,2001,82992,Cáceres - MT
510250,2002,84115,Cáceres - MT
510250,2003,85274,Cáceres - MT
510250,2004,87708,Cáceres - MT
510250,2005,89054,Cáceres - MT
510250,2006,90391,Cáceres - MT
510250,2008,86805,Cáceres - MT
510250,2009,87261,Cáceres - MT
510250,2011,88428,Cáceres - MT
510250,2012,88897,Cáceres - MT
510250,2013,89683,Cáceres - MT
510250,2014,90106,Cáceres - MT
510250,2015,90518,Cáceres - MT
510250,2016,90881,Cáceres - MT
510250,2017,91271,Cáceres - MT
510250,2018,93882,Cáceres - MT
510250,2019,94376,Cáceres - MT
510250,2020,94861,Cáceres - MT
510250,2021,95339,Cáceres - MT
510250,2024,91626,Cáceres - MT
510250,2025,91767,Cáceres - MT
510260,2001,12496,Campinápolis - MT
510260,2002,12545,Campinápolis - MT
510260,2003,12604,Campinápolis - MT
510260,2004,12727,Campinápolis - MT
510260,2005,12796,Campinápolis - MT
510260,2006,12863,Campinápolis - MT
510260,2008,14137,Campinápolis - MT
510260,2009,14301,Campinápolis - MT
510260,2011,14450,Campinápolis - MT
510260,2012,14590,Campinápolis - MT
510260,2013,14827,Campinápolis - MT
510260,2014,14971,Campinápolis - MT
510260,2015,15112,Campinápolis - MT
510260,2016,15252,Campinápolis - MT
510260,2017,15386,Campinápolis - MT
510260,2018,15830,Campinápolis - MT
510260,2019,15980,Campinápolis - MT
510260,2020,16919,Campinápolis - MT
510260,2021,16223,Campinápolis - MT
510260,2024,15713,Campinápolis - MT
510260,2025,15808,Campinápolis - MT
510263,2001,18998,Campo Novo do Parecis - MT
510263,2002,20178,Campo Novo do Parecis - MT
510263,2003,21358,Campo Novo do Parecis - MT
510263,2004,23833,Campo Novo do Parecis - MT
510263,2005,25202,Campo Novo do Parecis - MT
510263,2006,26562,Campo Novo do Parecis - MT
510263,2008,23230,Campo Novo do Parecis - MT
510263,2009,23784,Campo Novo do Parecis - MT
510263,2011,28340,Campo Novo do Parecis - MT
510263,2012,29078,Campo Novo do Parecis - MT
510263,2013,30335,Campo Novo do Parecis - MT
510263,2014,31171,Campo Novo do Parecis - MT
510263,2015,31985,Campo Novo do Parecis - MT
510263,2016,32778,Campo Novo do Parecis - MT
510263,2017,33551,Campo Novo do Parecis - MT
510263,2018,34558,Campo Novo do Parecis - MT
510263,2019,35360,Campo Novo do Parecis - MT
510263,2020,36143,Campo Novo do Parecis - MT
510263,2021,36917,Campo Novo do Parecis - MT
510263,2024,50033,Campo Novo do Parecis - MT
510263,2025,51722,Campo Novo do Parecis - MT
510267,2001,18524,Campo Verde - MT
510267,2002,19587,Campo Verde - MT
510267,2003,20685,Campo Verde - MT
510267,2004,22991,Campo Verde - MT
510267,2005,24267,Campo Verde - MT
510267,2006,25533,Campo Verde - MT
510267,2008,27151,Campo Verde - MT
510267,2009,28147,Campo Verde - MT
510267,2011,32692,Campo Verde - MT
510267,2012,33759,Campo Verde - MT
510267,2013,35578,Campo Verde - MT
510267,2014,36800,Campo Verde - MT
510267,2015,37989,Campo Verde - MT
510267,2016,38814,Campo Verde - MT
510267,2017,39933,Campo Verde - MT
510267,2018,42871,Campo Verde - MT
510267,2019,44041,Campo Verde - MT
510267,2020,45740,Campo Verde - MT
510267,2021,44033,Campo Verde - MT
510267,2024,47831,Campo Verde - MT
510267,2025,49053,Campo Verde - MT
510268,2001,3135,Campos de Júlio - MT
510268,2002,3285,Campos de Júlio - MT
510268,2003,3466,Campos de Júlio - MT
510268,2004,3845,Campos de Júlio - MT
510268,2005,4055,Campos de Júlio - MT
510268,2006,4264,Campos de Júlio - MT
510268,2008,5010,Campos de Júlio - MT
510268,2009,5223,Campos de Júlio - MT
510268,2011,5327,Campos de Júlio - MT
510268,2012,5494,Campos de Júlio - MT
510268,2013,5778,Campos de Júlio - MT
510268,2014,5969,Campos de Júlio - MT
510268,2015,6155,Campos de Júlio - MT
510268,2016,6336,Campos de Júlio - MT
510268,2017,6512,Campos de Júlio - MT
510268,2018,6710,Campos de Júlio - MT
510268,2019,6891,Campos de Júlio - MT
510268,2020,7070,Campos de Júlio - MT
510268,2021,7245,Campos de Júlio - MT
510268,2024,9608,Campos de Júlio - MT
510268,2025,9946,Campos de Júlio - MT
510269,2001,5254,Canabrava do Norte - MT
510269,2002,5428,Canabrava do Norte - MT
510269,2003,5631,Canabrava do Norte - MT
510269,2004,6059,Canabrava do Norte - MT
510269,2005,6295,Canabrava do Norte - MT
510269,2006,6530,Canabrava do Norte - MT
510269,2008,5514,Canabrava do Norte - MT
510269,2009,5563,Canabrava do Norte - MT
510269,2011,4771,Canabrava do Norte - MT
510269,2012,4756,Canabrava do Norte - MT
510269,2013,4728,Canabrava do Norte - MT
510269,2014,4703,Canabrava do Norte - MT
510269,2015,4678,Canabrava do Norte - MT
510269,2016,4654,Canabrava do Norte - MT
510269,2017,4630,Canabrava do Norte - MT
510269,2018,4761,Canabrava do Norte - MT
510269,2019,4743,Canabrava do Norte - MT
510269,2020,4728,Canabrava do Norte - MT
510269,2021,4711,Canabrava do Norte - MT
510269,2024,4480,Canabrava do Norte - MT
510269,2025,4451,Canabrava do Norte - MT
510270,2001,16058,Canarana - MT
510270,2002,16524,Canarana - MT
510270,2003,17042,Canarana - MT
510270,2004,18130,Canarana - MT
510270,2005,18732,Canarana - MT
510270,2006,19329,Canarana - MT
510270,2008,17785,Canarana - MT
510270,2009,18014,Canarana - MT
510270,2011,19011,Canarana - MT
510270,2012,19260,Canarana - MT
510270,2013,19681,Canarana - MT
510270,2014,19948,Canarana - MT
510270,2015,20208,Canarana - MT
510270,2016,20461,Canarana - MT
510270,2017,20707,Canarana - MT
510270,2018,21311,Canarana - MT
510270,2019,21579,Canarana - MT
510270,2020,21842,Canarana - MT
510270,2021,22101,Canarana - MT
510270,2024,27657,Canarana - MT
510270,2025,28324,Canarana - MT
510279,2001,11770,Carlinda - MT
510279,2002,11376,Carlinda - MT
510279,2003,10949,Carlinda - MT
510279,2004,10053,Carlinda - MT
510279,2005,9557,Carlinda - MT
510279,2006,9065,Carlinda - MT
510279,2008,12002,Carlinda - MT
510279,2009,12097,Carlinda - MT
510279,2011,10890,Carlinda - MT
510279,2012,10793,Carlinda - MT
510279,2013,10626,Carlinda - MT
510279,2014,10493,Carlinda - MT
510279,2015,10364,Carlinda - MT
510279,2016,10258,Carlinda - MT
510279,2017,10136,Carlinda - MT
510279,2018,10413,Carlinda - MT
510279,2019,10305,Carlinda - MT
510279,2020,10199,Carlinda - MT
510279,2021,10094,Carlinda - MT
510279,2024,10324,Carlinda - MT
510279,2025,10260,Carlinda - MT
510285,2001,7607,Castanheira - MT
510285,2002,7542,Castanheira - MT
510285,2003,7427,Castanheira - MT
510285,2004,7186,Castanheira - MT
510285,2005,7053,Castanheira - MT
510285,2006,6920,Castanheira - MT
510285,2008,8040,Castanheira - MT
510285,2009,8059,Castanheira - MT
510285,2011,8265,Castanheira - MT
510285,2012,8298,Castanheira - MT
510285,2013,8353,Castanheira - MT
510285,2014,8379,Castanheira - MT
510285,2015,8405,Castanheira - MT
510285,2016,8429,Castanheira - MT
510285,2017,8454,Castanheira - MT
510285,2018,8695,Castanheira - MT
510285,2019,8729,Castanheira - MT
510285,2020,8749,Castanheira - MT
510285,2021,8782,Castanheira - MT
510285,2024,7459,Castanheira - MT
510285,2025,7392,Castanheira - MT
510300,2001,16097,Chapada dos Guimarães - MT
510300,2002,16377,Chapada dos Guimarães - MT
510300,2003,16666,Chapada dos Guimarães - MT
510300,2004,17272,Chapada dos Guimarães - MT
510300,2005,17607,Chapada dos Guimarães - MT
510300,2006,17940,Chapada dos Guimarães - MT
510300,2008,17978,Chapada dos Guimarães - MT
510300,2009,18190,Chapada dos Guimarães - MT
510300,2011,17980,Chapada dos Guimarães - MT
510300,2012,18133,Chapada dos Guimarães - MT
510300,2013,18393,Chapada dos Guimarães - MT
510300,2014,18548,Chapada dos Guimarães - MT
510300,2015,18699,Chapada dos Guimarães - MT
510300,2016,18906,Chapada dos Guimarães - MT
510300,2017,19049,Chapada dos Guimarães - MT
510300,2018,19588,Chapada dos Guimarães - MT
510300,2019,19752,Chapada dos Guimarães - MT
510300,2020,19453,Chapada dos Guimarães - MT
510300,2021,22521,Chapada dos Guimarães - MT
510300,2024,19374,Chapada dos Guimarães - MT
510300,2025,19458,Chapada dos Guimarães - MT
510305,2001,10180,Cláudia - MT
510305,2002,10452,Cláudia - MT
510305,2003,10751,Cláudia - MT
510305,2004,11380,Cláudia - MT
510305,2005,11728,Cláudia - MT
510305,2006,12073,Cláudia - MT
510305,2008,11032,Cláudia - MT
510305,2009,11148,Cláudia - MT
510305,2011,11122,Cláudia - MT
510305,2012,11213,Cláudia - MT
510305,2013,11366,Cláudia - MT
510305,2014,11457,Cláudia - MT
510305,2015,11546,Cláudia - MT
510305,2016,11632,Cláudia - MT
510305,2017,11716,Cláudia - MT
510305,2018,12052,Cláudia - MT
510305,2019,12149,Cláudia - MT
510305,2020,12245,Cláudia - MT
510305,2021,12338,Cláudia - MT
510305,2024,9436,Cláudia - MT
510305,2025,9301,Cláudia - MT
510310,2001,5373,Cocalinho - MT
510310,2002,5372,Cocalinho - MT
510310,2003,5376,Cocalinho - MT
510310,2004,5386,Cocalinho - MT
510310,2005,5390,Cocalinho - MT
510310,2006,5396,Cocalinho - MT
510310,2008,6039,Cocalinho - MT
510310,2009,6103,Cocalinho - MT
510310,2011,5500,Cocalinho - MT
510310,2012,5510,Cocalinho - MT
510310,2013,5525,Cocalinho - MT
510310,2014,5527,Cocalinho - MT
510310,2015,5530,Cocalinho - MT
510310,2016,5533,Cocalinho - MT
510310,2017,5535,Cocalinho - MT
510310,2018,5691,Cocalinho - MT
510310,2019,5700,Cocalinho - MT
510310,2020,5681,Cocalinho - MT
510310,2021,5716,Cocalinho - MT
510310,2024,6428,Cocalinho - MT
510310,2025,6495,Cocalinho - MT
510320,2001,27815,Colíder - MT
510320,2002,27677,Colíder - MT
510320,2003,27504,Colíder - MT
510320,2004,27139,Colíder - MT
510320,2005,26938,Colíder - MT
510320,2006,26738,Colíder - MT
510320,2008,31744,Colíder - MT
510320,2009,32096,Colíder - MT
510320,2011,30975,Colíder - MT
510320,2012,31176,Colíder - MT
510320,2013,31515,Colíder - MT
510320,2014,31707,Colíder - MT
510320,2015,31895,Colíder - MT
510320,2016,32120,Colíder - MT
510320,2017,32298,Colíder - MT
510320,2018,33224,Colíder - MT
510320,2019,33438,Colíder - MT
510320,2020,33649,Colíder - MT
510320,2021,33855,Colíder - MT
510320,2024,32010,Colíder - MT
510320,2025,32054,Colíder - MT
510325,2001,10910,Colniza - MT
510325,2002,11394,Colniza - MT
510325,2003,11902,Colniza - MT
510325,2004,12971,Colniza - MT
510325,2005,13562,Colniza - MT
510325,2006,14149,Colniza - MT
510325,2008,29636,Colniza - MT
510325,2009,31597,Colniza - MT
510325,2011,27616,Colniza - MT
510325,2012,28810,Colniza - MT
510325,2013,30848,Colniza - MT
510325,2014,32230,Colniza - MT
510325,2015,33575,Colniza - MT
510325,2016,34885,Colniza - MT
510325,2017,36161,Colniza - MT
510325,2018,37280,Colniza - MT
510325,2019,38582,Colniza - MT
510325,2020,39861,Colniza - MT
510325,2021,41117,Colniza - MT
510325,2024,26090,Colniza - MT
510325,2025,26026,Colniza - MT
510330,2001,15730,Comodoro - MT
510330,2002,16326,Comodoro - MT
510330,2003,16921,Comodoro - MT
510330,2004,18168,Comodoro - MT
510330,2005,18858,Comodoro - MT
510330,2006,19543,Comodoro - MT
510330,2008,18623,Comodoro - MT
510330,2009,18974,Comodoro - MT
510330,2011,18419,Comodoro - MT
510330,2012,18651,Comodoro - MT
510330,2013,19045,Comodoro - MT
510330,2014,19294,Comodoro - MT
510330,2015,19536,Comodoro - MT
510330,2016,19702,Comodoro - MT
510330,2017,19932,Comodoro - MT
510330,2018,20513,Comodoro - MT
510330,2019,20763,Comodoro - MT
510330,2020,21008,Comodoro - MT
510330,2021,21249,Comodoro - MT
510330,2024,18461,Comodoro - MT
510330,2025,18469,Comodoro - MT
510335,2001,19617,Confresa - MT
510335,2002,20902,Confresa - MT
510335,2003,22323,Confresa - MT
510335,2004,25305,Confresa - MT
510335,2005,26955,Confresa - MT
510335,2006,28594,Confresa - MT
